	magnitude	magnitude	magnitude	magnitude	magnitude	magnitude	magnitude	magnitude
	mean	min	max	median	sum	std	var	count
timestamp								
1970-01-01 00:04:05	180.0	129	366	142.0	2160	74.84772420175392	5602.18181818182	12
1970-01-01 00:04:06	179.23569023569024	120	641	141.0	53233	96.27865494272031	9269.5793975794	297
1970-01-01 00:04:07	184.6418918918919	127	585	153.0	54654	81.26633427550487	6604.217086578099	296
1970-01-01 00:04:08	175.36271186440678	131	464	159.0	51732	51.704622545965655	2673.36799262078	295
1970-01-01 00:04:09	173.63666666666666	139	475	160.0	52091	43.99625237409933	1935.6702229654406	300
1970-01-01 00:04:10	179.25704225352112	140	488	160.0	50909	52.4374854427636	2749.6898795600446	284
